0	4.940656e-324	0	0	0.000000e+000
1	8.794369e+000	1	0	8.794369e+000
4	4.062197e+000	2	1	4.062197e+000
10	3.841559e+000	4	2	3.841559e+000
15	3.655631e+000	6	3	3.655631e+000
20	3.494649e+000	8	4	3.494649e+000
25	3.356931e+000	10	5	3.356931e+000
30	3.244943e+000	12	6	3.244943e+000
35	3.109990e+000	14	7	3.109990e+000
40	3.046189e+000	16	8	3.046189e+000
43	2.487179e+000	17	9	2.487179e+000
48	2.425593e+000	19	10	2.425593e+000
53	2.154174e+000	21	11	2.154174e+000
59	2.128238e+000	23	12	2.128238e+000
65	2.109877e+000	25	13	2.109877e+000
68	1.861272e+000	26	14	1.861272e+000
74	1.772652e+000	28	15	1.772652e+000
80	1.718357e+000	30	16	1.718357e+000
86	1.663847e+000	32	17	1.663847e+000
93	1.630461e+000	35	18	1.630461e+000
100	1.597673e+000	38	19	1.597673e+000
107	1.577883e+000	41	20	1.577883e+000
112	1.505547e+000	43	21	1.505547e+000
120	1.485610e+000	46	22	1.485610e+000
128	1.467722e+000	49	23	1.467722e+000
133	1.317772e+000	50	24	1.317772e+000
141	1.286168e+000	53	25	1.286168e+000
149	1.259342e+000	56	26	1.259342e+000
156	1.258622e+000	58	27	1.258622e+000
160	1.072988e+000	59	28	1.072988e+000
167	1.050770e+000	61	29	1.050770e+000
174	1.024701e+000	63	30	1.024701e+000
181	1.001043e+000	65	31	1.001043e+000
189	9.866837e-001	68	32	9.866837e-001
196	9.823595e-001	70	33	9.823595e-001
203	9.552157e-001	72	34	9.552157e-001
210	9.410512e-001	74	35	9.410512e-001
217	9.157191e-001	76	36	9.157191e-001
224	8.864782e-001	78	37	8.864782e-001
231	8.655709e-001	80	38	8.655709e-001
238	8.131406e-001	82	39	8.131406e-001
245	8.073640e-001	84	40	8.073640e-001
249	6.958320e-001	85	41	6.958320e-001
259	6.751825e-001	88	42	6.751825e-001
269	6.648879e-001	91	43	6.648879e-001
279	6.614219e-001	94	44	6.614219e-001
289	6.604318e-001	97	45	6.604318e-001
295	5.786761e-001	98	46	5.786761e-001
304	5.610289e-001	100	47	5.610289e-001
312	5.517352e-001	102	48	5.517352e-001
321	5.461423e-001	105	49	5.461423e-001
330	5.414062e-001	108	50	5.414062e-001
340	5.360144e-001	112	51	5.360144e-001
350	5.307629e-001	116	52	5.307629e-001
356	4.703621e-001	117	53	4.703621e-001
365	4.578544e-001	120	54	4.578544e-001
374	4.517066e-001	123	55	4.517066e-001
383	4.435079e-001	126	56	4.435079e-001
392	4.401939e-001	129	57	4.401939e-001
399	4.142186e-001	131	58	4.142186e-001
410	4.087615e-001	134	59	4.087615e-001
419	4.013316e-001	136	60	4.013316e-001
427	3.847619e-001	138	61	3.847619e-001
436	3.785216e-001	140	62	3.785216e-001
444	3.675706e-001	142	63	3.675706e-001
453	3.628217e-001	144	64	3.628217e-001
461	3.534145e-001	146	65	3.534145e-001
470	3.454232e-001	148	66	3.454232e-001
478	3.351896e-001	150	67	3.351896e-001
488	3.310303e-001	153	68	3.310303e-001
494	2.896997e-001	154	69	2.896997e-001
506	2.822973e-001	157	70	2.822973e-001
517	2.770054e-001	160	71	2.770054e-001
526	2.685746e-001	162	72	2.685746e-001
535	2.624539e-001	164	73	2.624539e-001
544	2.595172e-001	166	74	2.595172e-001
555	2.566703e-001	169	75	2.566703e-001
562	2.256804e-001	170	76	2.256804e-001
574	2.252386e-001	172	77	2.252386e-001
581	2.019514e-001	173	78	2.019514e-001
592	1.941293e-001	176	79	1.941293e-001
602	1.932801e-001	178	80	1.932801e-001
610	1.760350e-001	179	81	1.760350e-001
621	1.690684e-001	181	82	1.690684e-001
632	1.624015e-001	183	83	1.624015e-001
