0	4.940656e-324	0	0	0.000000e+000
1	8.794369e+000	1	0	8.794369e+000
5	4.433793e+000	2	1	4.433793e+000
12	4.209758e+000	4	2	4.209758e+000
19	4.009833e+000	6	3	4.009833e+000
26	3.828431e+000	8	4	3.828431e+000
33	3.669860e+000	10	5	3.669860e+000
37	3.089693e+000	11	6	3.089693e+000
44	2.919270e+000	13	7	2.919270e+000
51	2.764583e+000	15	8	2.764583e+000
58	2.622341e+000	17	9	2.622341e+000
65	2.494273e+000	19	10	2.494273e+000
72	2.408974e+000	21	11	2.408974e+000
82	2.355340e+000	24	12	2.355340e+000
92	2.305817e+000	27	13	2.305817e+000
102	2.259763e+000	30	14	2.259763e+000
112	2.216816e+000	33	15	2.216816e+000
122	2.176729e+000	36	16	2.176729e+000
126	1.882437e+000	37	17	1.882437e+000
135	1.833484e+000	39	18	1.833484e+000
147	1.797812e+000	42	19	1.797812e+000
159	1.770505e+000	45	20	1.770505e+000
171	1.746647e+000	48	21	1.746647e+000
180	1.569696e+000	50	22	1.569696e+000
190	1.569664e+000	53	23	1.569664e+000
194	1.353513e+000	54	24	1.353513e+000
203	1.333492e+000	56	25	1.333492e+000
212	1.313988e+000	58	26	1.313988e+000
221	1.294590e+000	60	27	1.294590e+000
230	1.273314e+000	62	28	1.273314e+000
239	1.249641e+000	64	29	1.249641e+000
248	1.225170e+000	66	30	1.225170e+000
252	1.059161e+000	67	31	1.059161e+000
264	1.032208e+000	70	32	1.032208e+000
276	1.010066e+000	73	33	1.010066e+000
288	1.000421e+000	76	34	1.000421e+000
297	9.335994e-001	78	35	9.335994e-001
308	9.271887e-001	82	36	9.271887e-001
319	9.199419e-001	86	37	9.199419e-001
329	9.168205e-001	89	38	9.168205e-001
338	9.076049e-001	91	39	9.076049e-001
342	7.943074e-001	92	40	7.943074e-001
354	7.736296e-001	95	41	7.736296e-001
365	7.656524e-001	97	42	7.656524e-001
371	6.675146e-001	98	43	6.675146e-001
382	6.587920e-001	100	44	6.587920e-001
396	6.545668e-001	103	45	6.545668e-001
411	6.479848e-001	107	46	6.479848e-001
426	6.421351e-001	111	47	6.421351e-001
441	6.367010e-001	115	48	6.367010e-001
456	6.314452e-001	119	49	6.314452e-001
471	6.263907e-001	123	50	6.263907e-001
475	5.522547e-001	124	51	5.522547e-001
490	5.472770e-001	128	52	5.472770e-001
504	5.399616e-001	131	53	5.399616e-001
518	5.330732e-001	134	54	5.330732e-001
531	5.319890e-001	136	55	5.319890e-001
544	5.294846e-001	138	56	5.294846e-001
548	4.694192e-001	139	57	4.694192e-001
564	4.583534e-001	142	58	4.583534e-001
581	4.515896e-001	146	59	4.515896e-001
598	4.454170e-001	150	60	4.454170e-001
615	4.398382e-001	154	61	4.398382e-001
632	4.346469e-001	158	62	4.346469e-001
649	4.296753e-001	162	63	4.296753e-001
666	4.249242e-001	166	64	4.249242e-001
683	4.207201e-001	170	65	4.207201e-001
700	4.165305e-001	174	66	4.165305e-001
717	4.124275e-001	178	67	4.124275e-001
734	4.084024e-001	182	68	4.084024e-001
751	4.044589e-001	186	69	4.044589e-001
768	4.005974e-001	190	70	4.005974e-001
785	3.968084e-001	194	71	3.968084e-001
802	3.930727e-001	198	72	3.930727e-001
819	3.894439e-001	202	73	3.894439e-001
836	3.858297e-001	206	74	3.858297e-001
842	3.370545e-001	207	75	3.370545e-001
857	3.331622e-001	209	76	3.331622e-001
873	3.304470e-001	212	77	3.304470e-001
889	3.247436e-001	215	78	3.247436e-001
906	3.203995e-001	219	79	3.203995e-001
922	3.153214e-001	222	80	3.153214e-001
939	3.110105e-001	226	81	3.110105e-001
955	3.071427e-001	229	82	3.071427e-001
959	2.666934e-001	230	83	2.666934e-001
