1607	6.756696e-003	1	0	6.756696e-003
1610	1.469076e-004	2	1	1.469076e-004
1613	1.012303e-006	3	2	1.012303e-006
1616	5.453324e-008	4	3	5.453324e-008
1620	3.038976e-012	5	4	3.038976e-012
1620	3.038976e-012	5	4	3.038976e-012
1620	3.038976e-012	0	0	0.000000e+000
1621	6.756776e-003	1	0	6.756776e-003
1624	1.481211e-004	2	1	1.481211e-004
1627	1.029731e-006	3	2	1.029731e-006
1630	5.560604e-008	4	3	5.560604e-008
1634	3.194731e-012	5	4	3.194731e-012
1634	3.194731e-012	5	4	3.194731e-012
1634	3.194731e-012	0	0	0.000000e+000
1635	6.756857e-003	1	0	6.756857e-003
1638	1.493370e-004	2	1	1.493370e-004
1641	1.047377e-006	3	2	1.047377e-006
1644	5.668944e-008	4	3	5.668944e-008
1648	3.364156e-012	5	4	3.364156e-012
1648	3.364156e-012	5	4	3.364156e-012
1648	3.364156e-012	0	0	0.000000e+000
1649	6.756941e-003	1	0	6.756941e-003
1652	1.505553e-004	2	1	1.505553e-004
1655	1.065244e-006	3	2	1.065244e-006
1658	5.778345e-008	4	3	5.778345e-008
1662	3.547435e-012	5	4	3.547435e-012
1662	3.547435e-012	5	4	3.547435e-012
1662	3.547435e-012	0	0	0.000000e+000
1663	6.757026e-003	1	0	6.757026e-003
1666	1.517760e-004	2	1	1.517760e-004
1669	1.083335e-006	3	2	1.083335e-006
1672	5.888811e-008	4	3	5.888811e-008
1676	3.745173e-012	5	4	3.745173e-012
1676	3.745173e-012	5	4	3.745173e-012
1676	3.745173e-012	0	0	0.000000e+000
1677	6.757113e-003	1	0	6.757113e-003
1680	1.529992e-004	2	1	1.529992e-004
1683	1.101651e-006	3	2	1.101651e-006
1686	6.000318e-008	4	3	6.000318e-008
1690	3.957438e-012	5	4	3.957438e-012
1690	3.957438e-012	5	4	3.957438e-012
1690	3.957438e-012	0	0	0.000000e+000
1691	6.757201e-003	1	0	6.757201e-003
1694	1.542248e-004	2	1	1.542248e-004
1697	1.120195e-006	3	2	1.120195e-006
1700	6.112873e-008	4	3	6.112873e-008
1704	4.184493e-012	5	4	4.184493e-012
1704	4.184493e-012	5	4	4.184493e-012
1704	4.184493e-012	0	0	0.000000e+000
1705	6.757292e-003	1	0	6.757292e-003
1708	1.554528e-004	2	1	1.554528e-004
1711	1.138970e-006	3	2	1.138970e-006
1714	6.226468e-008	4	3	6.226468e-008
1718	4.426370e-012	5	4	4.426370e-012
1718	4.426370e-012	5	4	4.426370e-012
1718	4.426370e-012	0	0	0.000000e+000
1719	6.757385e-003	1	0	6.757385e-003
1722	1.566833e-004	2	1	1.566833e-004
1725	1.157977e-006	3	2	1.157977e-006
1728	6.341106e-008	4	3	6.341106e-008
1732	4.682940e-012	5	4	4.682940e-012
1732	4.682940e-012	5	4	4.682940e-012
1732	4.682940e-012	0	0	0.000000e+000
1733	6.757479e-003	1	0	6.757479e-003
1736	1.579162e-004	2	1	1.579162e-004
1739	1.177219e-006	3	2	1.177219e-006
1742	6.456767e-008	4	3	6.456767e-008
1746	4.954239e-012	5	4	4.954239e-012
1746	4.954239e-012	5	4	4.954239e-012
1746	4.954239e-012	0	0	0.000000e+000
1747	6.757575e-003	1	0	6.757575e-003
1750	1.591516e-004	2	1	1.591516e-004
1753	1.196698e-006	3	2	1.196698e-006
1756	6.573459e-008	4	3	6.573459e-008
1760	5.240203e-012	5	4	5.240203e-012
1760	5.240203e-012	5	4	5.240203e-012
1760	5.240203e-012	0	0	0.000000e+000
1761	6.757674e-003	1	0	6.757674e-003
1764	1.603894e-004	2	1	1.603894e-004
1767	1.216417e-006	3	2	1.216417e-006
1770	6.691172e-008	4	3	6.691172e-008
1774	5.540635e-012	5	4	5.540635e-012
1774	5.540635e-012	5	4	5.540635e-012
1774	5.540635e-012	0	0	0.000000e+000
1775	6.757774e-003	1	0	6.757774e-003
1778	1.616298e-004	2	1	1.616298e-004
1781	1.236378e-006	3	2	1.236378e-006
1784	6.809903e-008	4	3	6.809903e-008
1788	5.855449e-012	5	4	5.855449e-012
1788	5.855449e-012	5	4	5.855449e-012
1788	5.855449e-012	0	0	0.000000e+000
1789	6.757876e-003	1	0	6.757876e-003
1792	1.628726e-004	2	1	1.628726e-004
1795	1.256583e-006	3	2	1.256583e-006
1798	6.929648e-008	4	3	6.929648e-008
1802	6.184590e-012	5	4	6.184590e-012
1802	6.184590e-012	5	4	6.184590e-012
1802	6.184590e-012	0	0	0.000000e+000
1803	6.757979e-003	1	0	6.757979e-003
1806	1.641180e-004	2	1	1.641180e-004
1809	1.277036e-006	3	2	1.277036e-006
1812	7.050392e-008	4	3	7.050392e-008
1816	6.528022e-012	5	4	6.528022e-012
1816	6.528022e-012	5	4	6.528022e-012
1816	6.528022e-012	0	0	0.000000e+000
1817	6.758085e-003	1	0	6.758085e-003
1820	1.653658e-004	2	1	1.653658e-004
1823	1.297738e-006	3	2	1.297738e-006
1826	7.172139e-008	4	3	7.172139e-008
1830	6.885474e-012	5	4	6.885474e-012
1830	6.885474e-012	5	4	6.885474e-012
1830	6.885474e-012	0	0	0.000000e+000
1831	6.758193e-003	1	0	6.758193e-003
1834	1.666162e-004	2	1	1.666162e-004
1837	1.318692e-006	3	2	1.318692e-006
1840	7.294882e-008	4	3	7.294882e-008
1844	7.257248e-012	5	4	7.257248e-012
1844	7.257248e-012	5	4	7.257248e-012
1844	7.257248e-012	0	0	0.000000e+000
1845	6.758303e-003	1	0	6.758303e-003
1848	1.678691e-004	2	1	1.678691e-004
1851	1.339900e-006	3	2	1.339900e-006
1854	7.418621e-008	4	3	7.418621e-008
1859	1.802872e-013	5	4	1.802872e-013
1859	1.802872e-013	5	4	1.802872e-013
1859	1.802872e-013	0	0	0.000000e+000
1860	6.758414e-003	1	0	6.758414e-003
1863	1.691246e-004	2	1	1.691246e-004
1866	1.361365e-006	3	2	1.361365e-006
1869	7.543338e-008	4	3	7.543338e-008
1874	1.867282e-013	5	4	1.867282e-013
1874	1.867282e-013	5	4	1.867282e-013
1874	1.867282e-013	0	0	0.000000e+000
1875	6.758528e-003	1	0	6.758528e-003
1878	1.703826e-004	2	1	1.703826e-004
1881	1.383089e-006	3	2	1.383089e-006
1884	7.669039e-008	4	3	7.669039e-008
1889	1.931033e-013	5	4	1.931033e-013
1889	1.931033e-013	5	4	1.931033e-013
1889	1.931033e-013	0	0	0.000000e+000
1890	6.758643e-003	1	0	6.758643e-003
1893	1.716431e-004	2	1	1.716431e-004
1896	1.405075e-006	3	2	1.405075e-006
1899	7.795707e-008	4	3	7.795707e-008
1904	1.998137e-013	5	4	1.998137e-013
1904	1.998137e-013	5	4	1.998137e-013
1904	1.998137e-013	0	0	0.000000e+000
1905	6.758760e-003	1	0	6.758760e-003
1908	1.729062e-004	2	1	1.729062e-004
1911	1.427325e-006	3	2	1.427325e-006
1914	7.923346e-008	4	3	7.923346e-008
1919	2.065578e-013	5	4	2.065578e-013
1919	2.065578e-013	5	4	2.065578e-013
1919	2.065578e-013	0	0	0.000000e+000
1920	6.758880e-003	1	0	6.758880e-003
1923	1.741720e-004	2	1	1.741720e-004
1926	1.449842e-006	3	2	1.449842e-006
1929	8.051955e-008	4	3	8.051955e-008
1934	2.134615e-013	5	4	2.134615e-013
1934	2.134615e-013	5	4	2.134615e-013
