1	5.515
2	3.93462
3	2.38748
4	2.29464
5	0.380486
6	0.534547
7	0.0496084
8	0.0493139
9	0.0184746
10	0.00387891
11	0.00145708
12	0.000892961
13	0.000508914
14	0.00017975
15	5.47242e-005
16	6.64269e-006
17	2.35977e-006
18	6.39191e-007
19	2.00609e-007
20	1.2138e-007
21	5.81296e-008
22	3.07653e-008
23	9.00234e-009
24	3.27678e-009
25	1.22187e-009
26	2.74705e-010
27	1.33587e-010
28	2.51409e-011
