  Element 91: Pa      Atomic mass:  231.0359

  Edge          keV         A
    K       112.6014    0.1101
    L-I      21.1046    0.5875
    L-II     20.3137    0.6103
    L-III    16.7331    0.7410
    M1        5.3669    2.3102
    M2        5.0009    2.4792
    M3        4.1738    2.9705
    M4        3.6112    3.4333
    M5        3.4418    3.6023
    N1        1.3871    8.9384
    N2        1.2243   10.1269
    N3        1.0067   12.3159

Scattering factors as a function of energy: 

   3614.000      -45.06313       33.73386    
   3619.000      -41.49290       33.72968    
   3624.000      -39.67677       33.72478    
   3629.000      -38.41294       33.71918    
   3634.000      -37.42507       33.71287    
   3639.000      -36.60395       33.70584    
   3644.000      -35.89492       33.69807    
   3649.000      -35.26675       33.68957    
   3654.000      -34.69975       33.68033    
   3659.000      -34.18084       33.67034    
   3664.000      -33.70074       33.65959    
   3669.000      -33.25276       33.64809    
   3674.000      -32.83176       33.63583    
   3679.000      -32.43386       33.62279    
   3684.000      -32.05592       33.60898    
   3689.000      -31.69549       33.59439    
   3694.000      -31.35050       33.57903    
   3699.000      -31.01931       33.56287    
   3700.000      -30.95458       33.55955    
   3704.000      -30.70047       33.54593    
   3709.000      -30.39282       33.52819    
   3800.000      -26.00623       33.06424    
   3900.000      -22.60105       32.24614    
   4000.000      -20.12043       31.12818    
   4076.000      -18.92141       30.10666    
   4081.000      -18.87314       30.03498    
   4086.000      -18.83017       29.96279    
   4091.000      -18.79296       29.89010    
   4096.000      -18.76211       29.81692    
   4100.000      -18.74246       29.75803    
   4101.000      -18.73829       29.74326    
   4106.000      -18.72234       29.66913    
   4111.000      -18.71528       29.59453    
   4116.000      -18.71840       29.51948    
   4121.000      -18.73333       29.44398    
   4126.000      -18.76220       29.36805    
   4131.000      -18.80786       29.29168    
   4136.000      -18.87421       29.21489    
   4141.000      -18.96682       29.13770    
   4146.000      -19.09407       29.06009    
   4151.000      -19.26934       28.98209    
   4156.000      -19.51610       28.90371    
   4161.000      -19.88138       28.82495    
   4166.000      -20.48462       28.74582    
   4171.000      -21.84678       28.66634    
   4176.000      -22.09183       33.09832    
   4181.000      -20.28340       33.01350    
   4186.000      -19.42307       32.92838    
   4191.000      -18.82860       32.84293    
   4196.000      -18.36253       32.75719    
   4200.000      -18.04604       32.68839    
   4201.000      -17.97271       32.67115    
   4206.000      -17.63369       32.58484    
   4211.000      -17.33102       32.49825    
   4216.000      -17.05585       32.41139    
   4221.000      -16.80224       32.32428    
   4226.000      -16.56612       32.23693    
   4231.000      -16.34443       32.14933    
   4236.000      -16.13497       32.06150    
   4241.000      -15.93601       31.97344    
   4246.000      -15.74621       31.88518    
   4251.000      -15.56448       31.79671    
   4256.000      -15.38993       31.70805    
   4261.000      -15.22185       31.61919    
   4266.000      -15.05965       31.53016    
   4271.000      -14.90279       31.44096    
   4300.000      -14.07971       30.92063    
   4400.000      -11.96923       29.10646    
   4500.000      -14.45678       27.53078    
   4600.000      -13.53130       26.65925    
   4700.000      -12.52873       25.84059    
   4800.000      -11.97835       25.01236    
   4900.000      -11.67785       24.22589    
   4903.000      -11.67491       24.20292    
   4908.000      -11.67120       24.16470    
   4913.000      -11.66910       24.12658    
   4918.000      -11.66876       24.08855    
   4923.000      -11.67037       24.05062    
   4928.000      -11.67416       24.01279    
   4933.000      -11.68040       23.97505    
   4938.000      -11.68943       23.93741    
   4943.000      -11.70167       23.89987    
   4948.000      -11.71764       23.86242    
   4953.000      -11.73806       23.82506    
   4958.000      -11.76385       23.78779    
   4963.000      -11.79627       23.75063    
   4968.000      -11.83714       23.71355    
   4973.000      -11.88920       23.67657    
   4978.000      -11.95677       23.63968    
   4983.000      -12.04744       23.60288    
   4988.000      -12.17641       23.56618    
   4993.000      -12.38192       23.52957    
   4998.000      -12.82771       23.49304    
   5000.000      -13.36700       23.47846    
   5003.000      -12.95631       24.93344    
   5008.000      -12.35978       24.89694    
   5013.000      -12.08565       24.86053    
   5018.000      -11.89980       24.82420    
   5023.000      -11.75623       24.78797    
   5028.000      -11.63760       24.75183    
   5033.000      -11.53550       24.71577    
   5038.000      -11.44519       24.67980    
   5043.000      -11.36374       24.64392    
   5048.000      -11.28921       24.60812    
   5053.000      -11.22026       24.57242    
   5058.000      -11.15590       24.53680    
   5063.000      -11.09540       24.50126    
   5068.000      -11.03821       24.46582    
   5073.000      -10.98388       24.43046    
   5078.000      -10.93207       24.39519    
   5083.000      -10.88248       24.36000    
   5088.000      -10.83491       24.32490    
   5093.000      -10.78913       24.28988    
   5098.000      -10.74500       24.25494    
   5100.000      -10.72777       24.24099    
   5200.000      -10.07673       23.56037    
   5269.000      -9.808790       23.10932    
   5274.000      -9.795928       23.07720    
   5279.000      -9.784226       23.04516    
   5284.000      -9.773783       23.01319    
   5289.000      -9.764714       22.98130    
   5294.000      -9.757164       22.94949    
   5299.000      -9.751306       22.91775    
   5300.000      -9.750355       22.91140    
   5304.000      -9.747360       22.88608    
   5309.000      -9.753105       22.85450    
   5314.000      -9.753866       22.82300    
   5319.000      -9.757600       22.79158    
   5324.000      -9.764910       22.76023    
   5329.000      -9.776624       22.72895    
   5334.000      -9.793926       22.69774    
   5339.000      -9.818593       22.66661    
   5344.000      -9.853458       22.63555    
   5349.000      -9.903489       22.60457    
   5354.000      -9.978610       22.57365    
   5359.000      -10.10383       22.54281    
   5364.000      -10.38621       22.51204    
   5369.000      -10.46116       23.44705    
   5374.000      -10.06209       23.41635    
   5379.000      -9.873812       23.38571    
   5384.000      -9.743291       23.35515    
   5389.000      -9.640414       23.32465    
   5394.000      -9.553869       23.29423    
   5399.000      -9.478148       23.26387    
   5400.000      -9.464005       23.25780    
   5404.000      -9.410154       23.23358    
   5409.000      -9.347959       23.20336    
   5414.000      -9.290295       23.17320    
   5419.000      -9.236272       23.14311    
   5424.000      -9.185208       23.11310    
   5429.000      -9.077604       23.08281    
   5434.000      -9.030974       23.05237    
   5439.000      -8.986242       23.02199    
   5444.000      -8.943157       22.99168    
   5449.000      -8.901520       22.96143    
   5454.000      -8.861178       22.93125    
   5459.000      -8.822002       22.90112    
   5464.000      -8.783882       22.87106    
   5500.000      -8.533717       22.65646    
   5600.000      -7.970953       22.07676    
   5700.000      -7.514976       21.52013    
   5800.000      -7.125277       20.98529    
   5900.000      -6.784329       20.47107    
   6000.000      -6.482372       19.97636    
   6100.000      -6.215597       19.50027    
   6200.000      -5.973590       19.04172    
   6300.000      -5.755526       18.59980    
   6400.000      -5.558517       18.17368    
   6500.000      -5.380236       17.76258    
