  Element 92: U       Atomic mass:  238.0289

  Edge          keV         A
    K       115.6061    0.1072
    L-I      21.7574    0.5698
    L-II     20.9476    0.5919
    L-III    17.1663    0.7223
    M1        5.5480    2.2348
    M2        5.1822    2.3925
    M3        4.3034    2.8811
    M4        3.7276    3.3261
    M5        3.5517    3.4908
    N1        1.4408    8.6052
    N2        1.2726    9.7426
    N3        1.0449   11.8657

Scattering factors as a function of energy: 

   5496.000      -9.550429       22.62682    
   5500.000      -9.553818       22.60184    
   5501.000      -9.555002       22.59560    
   5506.000      -9.563233       22.56445    
   5511.000      -9.575990       22.53336    
   5516.000      -9.602529       22.50235    
   5521.000      -9.628733       22.47141    
   5526.000      -9.665716       22.44054    
   5531.000      -9.718940       22.40973    
   5536.000      -9.799723       22.37898    
   5541.000      -9.938417       22.34830    
   5546.000      -10.29349       22.31768    
   5551.000      -10.14703       23.24039    
   5556.000      -9.825531       23.20986    
   5561.000      -9.654524       23.17940    
   5566.000      -9.532256       23.14899    
   5571.000      -9.434533       23.11864    
   5576.000      -9.351675       23.08836    
   5581.000      -9.278829       23.05814    
   5586.000      -9.213192       23.02797    
   5591.000      -9.153018       22.99786    
   5596.000      -9.143473       22.96795    
   5600.000      -9.101458       22.94430    
   5601.000      -9.091264       22.93839    
   5606.000      -9.041928       22.90888    
   5611.000      -8.995011       22.87943    
   5616.000      -8.950165       22.85005    
   5621.000      -8.907119       22.82073    
   5626.000      -8.865643       22.79147    
   5631.000      -8.825563       22.76227    
   5636.000      -8.786732       22.73313    
   5641.000      -8.749027       22.70405    
   5646.000      -8.712338       22.67503    
   5700.000      -8.363086       22.36542    
   5800.000      -7.846352       21.80983    
   5900.000      -7.422193       21.27627    
   6000.000      -7.057808       20.76355    
   6100.000      -6.738013       20.27056    
   6200.000      -6.454144       19.79627    
   6300.000      -6.202595       19.33979    
   6400.000      -5.974130       18.90021    
   6500.000      -5.767810       18.47663    
   6600.000      -5.580951       18.06826    
   6700.000      -5.411343       17.67438    
   6800.000      -5.228444       17.29159    
   6900.000      -5.086313       16.92000    
   7000.000      -4.957115       16.56050    
   7100.000      -4.839697       16.21255    
   7200.000      -4.729346       15.87507    
   7300.000      -4.648314       15.55007    
   7400.000      -4.565013       15.23565    
   7500.000      -4.482912       14.93099    
   7600.000      -4.411623       14.63562    
   7700.000      -4.347321       14.34925    
   7800.000      -4.289491       14.07151    
   7900.000      -4.237664       13.80205    
   8000.000      -4.191414       13.54054    
   8100.000      -4.150354       13.28664    
   8200.000      -4.114134       13.04005    
   8300.000      -4.082434       12.80049    
   8400.000      -4.054964       12.56768    
   8500.000      -4.031459       12.34136    
   8600.000      -4.011682       12.12128    
   8700.000      -4.001626       11.90758    
   8800.000      -3.988762       11.69969    
   8900.000      -3.979016       11.49737    
   9000.000      -3.971631       11.30229    
   9100.000      -3.966807       11.11242    
   9200.000      -3.964397       10.92758    
   9300.000      -3.964262       10.74757    
   9400.000      -3.966274       10.57224    
   9500.000      -3.970319       10.40141    
   9600.000      -3.976287       10.23491    
   9700.000      -3.984080       10.07261    
   9800.000      -3.993607       9.914351    
