-15	6.10194e-012	-1	0	
-14.7	1.8585e-011	-1	0	
-14.4	5.53461e-011	-1	0	
-14.1	1.61153e-010	-1	0	
-13.8	4.58796e-010	-1	0	
-13.5	1.27711e-009	-1	0	
-13.2	3.47589e-009	-1	0	
-12.9	9.24979e-009	-1	0	
-12.6	2.40672e-008	-1	0	
-12.3	6.12278e-008	-1	0	
-12	1.523e-007	-1	0	
-11.7	3.70406e-007	-1	0	
-11.4	8.80818e-007	-1	0	
-11.1	2.04796e-006	-1	0	
-10.8	4.65572e-006	-1	0	
-10.5	1.03485e-005	-1	0	
-10.2	2.24906e-005	-1	0	
-9.9	4.77914e-005	-1	0	
-9.6	9.9295e-005	-1	0	
-9.3	0.000201713	-1	0	
-9	0.000400653	-1	0	
-8.7	0.000778093	-1	0	
-8.4	0.00147748	-1	0	
-8.1	0.0027431	-1	0	
-7.8	0.00497955	-1	0	
-7.5	0.00883826	-1	0	
-7.2	0.0153381	-1	0	
-6.9	0.0260259	-1	0	
-6.6	0.0431784	-1	0	
-6.3	0.0700417	-1	0	
-6	0.11109	-1	0	
-5.7	0.172275	-1	0	
-5.4	0.261214	-1	0	
-5.1	0.387258	-1	0	
-4.8	0.561348	-1	0	
-4.5	0.795595	-1	0	
-4.2	1.10251	-1	0	
-3.9	1.49382	-1	0	
-3.6	1.97899	-1	0	
-3.3	2.5634	-1	0	
-3	3.24652	-1	0	
-2.7	4.02021	-1	0	
-2.4	4.86752	-1	0	
-2.1	5.76229	-1	0	
-1.8	6.66977	-1	0	
-1.5	7.5484	-1	0	
-1.2	8.3527	-1	0	
-0.9	9.03707	-1	0	
-0.6	9.55997	-1	0	
-0.3	9.88813	-1	0	
0	10	-1	0	
0.3	9.88813	-1	0	
0.6	9.55997	-1	0	
0.9	9.03707	-1	0	
1.2	8.3527	-1	0	
1.5	7.5484	-1	0	
1.8	6.66977	-1	0	
2.1	5.76229	-1	0	
2.4	4.86752	-1	0	
2.7	4.02021	-1	0	
3	3.24652	-1	0	
3.3	2.5634	-1	0	
3.6	1.97899	-1	0	
3.9	1.49382	-1	0	
4.2	1.10251	-1	0	
4.5	0.795595	-1	0	
4.8	0.561348	-1	0	
5.1	0.387258	-1	0	
5.4	0.261214	-1	0	
5.7	0.172275	-1	0	
6	0.11109	-1	0	
6.3	0.0700417	-1	0	
6.6	0.0431784	-1	0	
6.9	0.0260259	-1	0	
7.2	0.0153381	-1	0	
7.5	0.00883826	-1	0	
7.8	0.00497955	-1	0	
8.1	0.0027431	-1	0	
8.4	0.00147748	-1	0	
8.7	0.000778093	-1	0	
9	0.000400653	-1	0	
9.3	0.000201713	-1	0	
9.6	9.9295e-005	-1	0	
9.9	4.77914e-005	-1	0	
10.2	2.24906e-005	-1	0	
10.5	1.03485e-005	-1	0	
10.8	4.65572e-006	-1	0	
11.1	2.04796e-006	-1	0	
11.4	8.80818e-007	-1	0	
11.7	3.70406e-007	-1	0	
12	1.523e-007	-1	0	
12.3	6.12278e-008	-1	0	
12.6	2.40672e-008	-1	0	
12.9	9.24979e-009	-1	0	
13.2	3.47589e-009	-1	0	
13.5	1.27711e-009	-1	0	
13.8	4.58796e-010	-1	0	
14.1	1.61153e-010	-1	0	
14.4	5.53461e-011	-1	0	
14.7	1.8585e-011	-1	0	
15	6.10194e-012	-1	0	
