ALV-5000/E-WIN Data
ALV-5000/EPP-WIN Data
Date :	"04.12.2007"
Time :	"16:55:43"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      35.00100
Duration [s]    :	        60
Runs            :	         1
Mode            :	"SINGLE AUTO CH0"
MeanCR0 [kHz]   :	     493.18060
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  7.11477E-001
  2.50000E-004	  8.29933E-001
  3.75000E-004	  8.31063E-001
  5.00000E-004	  8.30926E-001
  6.25000E-004	  8.33403E-001
  7.50000E-004	  8.32321E-001
  8.75000E-004	  8.29981E-001
  1.00000E-003	  8.32228E-001
  1.12500E-003	  8.33181E-001
  1.25000E-003	  8.32781E-001
  1.37500E-003	  8.32842E-001
  1.50000E-003	  8.33894E-001
  1.62500E-003	  8.33054E-001
  1.75000E-003	  8.34236E-001
  1.87500E-003	  8.31912E-001
  2.00000E-003	  8.32752E-001
  2.25000E-003	  8.31228E-001
  2.50000E-003	  8.31084E-001
  2.75000E-003	  8.31151E-001
  3.00000E-003	  8.31453E-001
  3.25000E-003	  8.31103E-001
  3.50000E-003	  8.30480E-001
  3.75000E-003	  8.30243E-001
  4.00000E-003	  8.31019E-001
  4.50000E-003	  8.31218E-001
  5.00000E-003	  8.30243E-001
  5.50000E-003	  8.29811E-001
  6.00000E-003	  8.30223E-001
  6.50000E-003	  8.30513E-001
  7.00000E-003	  8.30712E-001
  7.50000E-003	  8.29906E-001
  8.00000E-003	  8.29634E-001
  9.00000E-003	  8.28752E-001
  1.00000E-002	  8.29621E-001
  1.10000E-002	  8.28497E-001
  1.20000E-002	  8.28102E-001
  1.30000E-002	  8.28293E-001
  1.40000E-002	  8.27964E-001
  1.50000E-002	  8.27787E-001
  1.60000E-002	  8.27239E-001
  1.80000E-002	  8.26264E-001
  2.00000E-002	  8.25774E-001
  2.20000E-002	  8.24897E-001
  2.40000E-002	  8.23872E-001
  2.60000E-002	  8.23597E-001
  2.80000E-002	  8.22396E-001
  3.00000E-002	  8.21904E-001
  3.20000E-002	  8.21237E-001
  3.60000E-002	  8.19805E-001
  4.00000E-002	  8.18384E-001
  4.40000E-002	  8.16891E-001
  4.80000E-002	  8.15288E-001
  5.20000E-002	  8.13904E-001
  5.60000E-002	  8.12886E-001
  6.00000E-002	  8.11059E-001
  6.40000E-002	  8.09575E-001
  7.20000E-002	  8.06794E-001
  8.00000E-002	  8.04085E-001
  8.80000E-002	  8.01055E-001
  9.60000E-002	  7.98163E-001
  1.04000E-001	  7.95234E-001
  1.12000E-001	  7.92616E-001
  1.20000E-001	  7.89605E-001
  1.28000E-001	  7.86810E-001
  1.44000E-001	  7.81319E-001
  1.60000E-001	  7.75861E-001
  1.76000E-001	  7.70368E-001
  1.92000E-001	  7.65193E-001
  2.08000E-001	  7.59852E-001
  2.24000E-001	  7.54296E-001
  2.40000E-001	  7.49130E-001
  2.56000E-001	  7.43857E-001
  2.88000E-001	  7.33531E-001
  3.20000E-001	  7.23341E-001
  3.52000E-001	  7.13300E-001
  3.84000E-001	  7.03162E-001
  4.16000E-001	  6.93481E-001
  4.48000E-001	  6.83720E-001
  4.80000E-001	  6.74279E-001
  5.12000E-001	  6.64878E-001
  5.76000E-001	  6.46653E-001
  6.40000E-001	  6.29128E-001
  7.04000E-001	  6.11970E-001
  7.68000E-001	  5.95340E-001
  8.32000E-001	  5.79192E-001
  8.96000E-001	  5.63686E-001
  9.60000E-001	  5.48489E-001
  1.02400E+000	  5.33923E-001
  1.15200E+000	  5.05828E-001
  1.28000E+000	  4.79070E-001
  1.40800E+000	  4.54153E-001
  1.53600E+000	  4.30686E-001
  1.66400E+000	  4.08291E-001
  1.79200E+000	  3.87084E-001
  1.92000E+000	  3.66935E-001
  2.01600E+000	  3.52931E-001
  2.27200E+000	  3.17335E-001
  2.52800E+000	  2.85674E-001
  2.78400E+000	  2.57664E-001
  3.04000E+000	  2.32978E-001
  3.29600E+000	  2.11223E-001
  3.55200E+000	  1.91659E-001
  3.80800E+000	  1.73943E-001
  4.06400E+000	  1.58283E-001
  4.57600E+000	  1.31368E-001
  5.08800E+000	  1.09680E-001
  5.60000E+000	  9.18369E-002
  6.11200E+000	  7.80326E-002
  6.62400E+000	  6.74203E-002
  7.13600E+000	  5.81894E-002
  7.64800E+000	  5.08589E-002
  8.16000E+000	  4.49809E-002
  9.18400E+000	  3.59285E-002
  1.02080E+001	  3.01833E-002
  1.12320E+001	  2.60970E-002
  1.22560E+001	  2.27539E-002
  1.32800E+001	  1.87575E-002
  1.43040E+001	  1.50155E-002
  1.53280E+001	  1.18180E-002
  1.63520E+001	  9.84797E-003
  1.84000E+001	  8.42256E-003
  2.04480E+001	  3.44016E-003
  2.24960E+001	  3.50078E-003
  2.45440E+001	  4.71475E-003
  2.65920E+001	  3.24576E-003
  2.86400E+001	  1.63519E-003
  3.06880E+001	 -1.80451E-003
  3.27360E+001	  1.68490E-003
  3.68320E+001	  2.50381E-003
  4.09280E+001	  1.39616E-003
  4.50240E+001	  2.97101E-003
  4.91200E+001	  4.58829E-003
  5.32160E+001	 -1.71166E-003
  5.73120E+001	 -7.94713E-003
  6.14080E+001	 -1.11976E-002
  6.55040E+001	 -4.42860E-003
  7.36960E+001	 -5.50180E-003
  8.18880E+001	 -1.55978E-004
  9.00800E+001	 -6.74365E-003
  9.82720E+001	 -5.03933E-003
  1.06464E+002	 -4.84056E-004
  1.14656E+002	 -2.19924E-003
  1.22848E+002	 -2.92165E-003
