ALV-5000/E-WIN Data
ALV-5000/EPP-WIN Data
Date :	"04.12.2007"
Time :	"16:41:22"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      70.00100
Duration [s]    :	        60
Runs            :	         1
Mode            :	"SINGLE AUTO CH0"
MeanCR0 [kHz]   :	     251.14864
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  7.57936E-001
  2.50000E-004	  8.72395E-001
  3.75000E-004	  8.72720E-001
  5.00000E-004	  8.74664E-001
  6.25000E-004	  8.73476E-001
  7.50000E-004	  8.77560E-001
  8.75000E-004	  8.71343E-001
  1.00000E-003	  8.75747E-001
  1.12500E-003	  8.76524E-001
  1.25000E-003	  8.73889E-001
  1.37500E-003	  8.69243E-001
  1.50000E-003	  8.72469E-001
  1.62500E-003	  8.76205E-001
  1.75000E-003	  8.74043E-001
  1.87500E-003	  8.71688E-001
  2.00000E-003	  8.71801E-001
  2.25000E-003	  8.71805E-001
  2.50000E-003	  8.70440E-001
  2.75000E-003	  8.71475E-001
  3.00000E-003	  8.74020E-001
  3.25000E-003	  8.73518E-001
  3.50000E-003	  8.71823E-001
  3.75000E-003	  8.69480E-001
  4.00000E-003	  8.69440E-001
  4.50000E-003	  8.69700E-001
  5.00000E-003	  8.69695E-001
  5.50000E-003	  8.69559E-001
  6.00000E-003	  8.66315E-001
  6.50000E-003	  8.64937E-001
  7.00000E-003	  8.66858E-001
  7.50000E-003	  8.65855E-001
  8.00000E-003	  8.64914E-001
  9.00000E-003	  8.61998E-001
  1.00000E-002	  8.61986E-001
  1.10000E-002	  8.60144E-001
  1.20000E-002	  8.59908E-001
  1.30000E-002	  8.58722E-001
  1.40000E-002	  8.56487E-001
  1.50000E-002	  8.55633E-001
  1.60000E-002	  8.54093E-001
  1.80000E-002	  8.50085E-001
  2.00000E-002	  8.47842E-001
  2.20000E-002	  8.45895E-001
  2.40000E-002	  8.42642E-001
  2.60000E-002	  8.39738E-001
  2.80000E-002	  8.38038E-001
  3.00000E-002	  8.34779E-001
  3.20000E-002	  8.32161E-001
  3.60000E-002	  8.25637E-001
  4.00000E-002	  8.20684E-001
  4.40000E-002	  8.15117E-001
  4.80000E-002	  8.09776E-001
  5.20000E-002	  8.04626E-001
