ALV-5000/E-WIN Data
ALV-5000/EPP-WIN Data
Date :	"04.12.2007"
Time :	"17:03:32"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      20.00100
Duration [s]    :	        60
Runs            :	         1
Mode            :	"SINGLE AUTO CH0"
MeanCR0 [kHz]   :	     240.16638
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  7.07733E-001
  2.50000E-004	  8.26798E-001
  3.75000E-004	  8.22640E-001
  5.00000E-004	  8.26717E-001
  6.25000E-004	  8.26796E-001
  7.50000E-004	  8.28612E-001
  8.75000E-004	  8.27442E-001
  1.00000E-003	  8.28064E-001
  1.12500E-003	  8.24144E-001
  1.25000E-003	  8.27141E-001
  1.37500E-003	  8.28022E-001
  1.50000E-003	  8.30392E-001
  1.62500E-003	  8.27122E-001
  1.75000E-003	  8.26143E-001
  1.87500E-003	  8.26899E-001
  2.00000E-003	  8.24731E-001
  2.25000E-003	  8.25502E-001
  2.50000E-003	  8.24676E-001
  2.75000E-003	  8.24517E-001
  3.00000E-003	  8.26925E-001
  3.25000E-003	  8.26782E-001
  3.50000E-003	  8.27207E-001
  3.75000E-003	  8.26621E-001
  4.00000E-003	  8.26543E-001
  4.50000E-003	  8.27021E-001
  5.00000E-003	  8.27371E-001
  5.50000E-003	  8.25156E-001
  6.00000E-003	  8.27628E-001
  6.50000E-003	  8.26006E-001
  7.00000E-003	  8.26927E-001
  7.50000E-003	  8.25352E-001
  8.00000E-003	  8.25824E-001
  9.00000E-003	  8.26770E-001
  1.00000E-002	  8.25942E-001
  1.10000E-002	  8.25397E-001
  1.20000E-002	  8.24238E-001
  1.30000E-002	  8.25020E-001
  1.40000E-002	  8.24738E-001
  1.50000E-002	  8.25038E-001
  1.60000E-002	  8.25048E-001
  1.80000E-002	  8.24542E-001
  2.00000E-002	  8.24476E-001
  2.20000E-002	  8.25617E-001
  2.40000E-002	  8.24841E-001
  2.60000E-002	  8.24879E-001
  2.80000E-002	  8.24071E-001
  3.00000E-002	  8.23355E-001
  3.20000E-002	  8.23636E-001
  3.60000E-002	  8.23391E-001
  4.00000E-002	  8.22462E-001
  4.40000E-002	  8.21789E-001
  4.80000E-002	  8.22266E-001
  5.20000E-002	  8.20302E-001
  5.60000E-002	  8.20728E-001
  6.00000E-002	  8.19985E-001
  6.40000E-002	  8.19734E-001
  7.20000E-002	  8.19281E-001
  8.00000E-002	  8.17397E-001
  8.80000E-002	  8.16605E-001
