ALV-5000/E-WIN Data
ALV-5000/EPP-WIN Data
Date :	"04.12.2007"
Time :	"16:53:02"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      40.00100
Duration [s]    :	        60
Runs            :	         1
Mode            :	"SINGLE AUTO CH0"
MeanCR0 [kHz]   :	     421.72522
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  7.26403E-001
  2.50000E-004	  8.48069E-001
  3.75000E-004	  8.48498E-001
  5.00000E-004	  8.46229E-001
  6.25000E-004	  8.47462E-001
  7.50000E-004	  8.49408E-001
  8.75000E-004	  8.48157E-001
  1.00000E-003	  8.48072E-001
  1.12500E-003	  8.47049E-001
  1.25000E-003	  8.48372E-001
  1.37500E-003	  8.47855E-001
  1.50000E-003	  8.48884E-001
  1.62500E-003	  8.47551E-001
  1.75000E-003	  8.48705E-001
  1.87500E-003	  8.47730E-001
  2.00000E-003	  8.47660E-001
  2.25000E-003	  8.47927E-001
  2.50000E-003	  8.46870E-001
  2.75000E-003	  8.47621E-001
  3.00000E-003	  8.46304E-001
  3.25000E-003	  8.47122E-001
  3.50000E-003	  8.47779E-001
  3.75000E-003	  8.46714E-001
  4.00000E-003	  8.46881E-001
  4.50000E-003	  8.47313E-001
  5.00000E-003	  8.46445E-001
  5.50000E-003	  8.45974E-001
  6.00000E-003	  8.45508E-001
  6.50000E-003	  8.45773E-001
  7.00000E-003	  8.45813E-001
  7.50000E-003	  8.45450E-001
  8.00000E-003	  8.45173E-001
  9.00000E-003	  8.44334E-001
  1.00000E-002	  8.43978E-001
  1.10000E-002	  8.43756E-001
  1.20000E-002	  8.43774E-001
  1.30000E-002	  8.41898E-001
  1.40000E-002	  8.42400E-001
  1.50000E-002	  8.42347E-001
  1.60000E-002	  8.41790E-001
  1.80000E-002	  8.40182E-001
  2.00000E-002	  8.39491E-001
  2.20000E-002	  8.39112E-001
  2.40000E-002	  8.37665E-001
  2.60000E-002	  8.36563E-001
  2.80000E-002	  8.35458E-001
  3.00000E-002	  8.34406E-001
  3.20000E-002	  8.33812E-001
  3.60000E-002	  8.32001E-001
  4.00000E-002	  8.29709E-001
  4.40000E-002	  8.28117E-001
  4.80000E-002	  8.25652E-001
  5.20000E-002	  8.24158E-001
  5.60000E-002	  8.22225E-001
  6.00000E-002	  8.20189E-001
  6.40000E-002	  8.18155E-001
  7.20000E-002	  8.14543E-001
  8.00000E-002	  8.10724E-001
  8.80000E-002	  8.06791E-001
  9.60000E-002	  8.03398E-001
  1.04000E-001	  7.99467E-001
  1.12000E-001	  7.95799E-001
  1.20000E-001	  7.92084E-001
  1.28000E-001	  7.88432E-001
  1.44000E-001	  7.81354E-001
  1.60000E-001	  7.74028E-001
  1.76000E-001	  7.67057E-001
  1.92000E-001	  7.59826E-001
  2.08000E-001	  7.53034E-001
  2.24000E-001	  7.46059E-001
  2.40000E-001	  7.39303E-001
  2.56000E-001	  7.32632E-001
