1.2618581311898813e-01 2.6012103257466395e+00
5.9116572585356861e+00 2.1848011765638988e+00
3.3525532001508145e+00 1.8692520857065840e+00
4.1981100848816402e+00 1.4335361186772624e+00
3.7912339019748318e+00 8.4960053133595448e-01
4.7363480217002962e+00 4.4986316226856027e-01
6.1600823364393555e+00 1.4685278032586671e+00
4.6016942090453306e+00 6.4454330665681892e-01
5.3867359695529693e+00 9.2775707065778512e-01
6.2328703553318121e+00 2.3576577194578077e+00
4.7580537892069952e+00 1.7361151991129951e+00
9.4381849674912122e-01 2.2941009485160335e+00
2.0359606683052247e+00 1.5178681206449989e+00
1.1991635840050963e-01 2.8149922261928100e+00
4.3791491949325501e+00 9.5848839113839901e-01
6.0243246862160520e+00 1.2710879208452330e+00
4.5983134045464933e+00 1.5461181727398496e+00
4.6135004175178809e+00 2.3834310598665285e+00
1.1108771180378856e+00 2.0152404634178400e+00
2.2384882473758987e+00 3.8259828097352666e-01
3.5816670455433162e+00 1.5565730399283733e+00
2.9076112582099256e+00 1.5799049778357706e+00
5.2181574496110992e+00 1.9945991300431754e+00
5.1255455776077099e+00 1.9417712724572422e+00
2.0803387470108614e+00 5.3639192402924007e-01
2.8993516581939716e+00 8.7177715816292467e-01
4.2430684388761346e+00 8.1612263370319305e-01
3.7084587027106362e+00 5.5679007790038559e-01
8.5866671009364381e-01 9.9627599858549631e-01
1.3181432449227293e-01 1.1155539425695165e+00
7.3332271800697946e-01 2.9178100652950447e+00
1.4052392470755410e+00 1.7983716428914178e+00
2.8726568985301073e+00 5.3619661306074606e-01
3.3425095447984461e+00 1.5710963630028694e+00
6.2251582175370661e+00 1.8189960238557261e+00
4.5000833377488476e+00 1.4173213441291030e+00
6.1446772416208022e+00 2.5597331296739574e+00
3.3989990796432812e-01 1.6885831000396772e+00
3.9959712775961056e+00 1.0507522291428923e+00
6.0692051625641064e+00 1.4291134971272113e+00
1.7271624116711608e+00 2.3430921092448438e+00
5.9815107955421123e+00 2.2495585049860658e+00
5.6745371926285539e+00 4.6140150396183710e-01
1.1977107672623168e+00 1.0047482198336763e+00
4.6188904286500634e+00 9.7265688374580406e-01
1.1209347151483637e+00 1.4318747606426512e+00
6.5589609270340388e-01 1.1297621567126501e+00
1.9765051519023289e+00 1.7293385277657856e+00
2.2081969107541277e+00 1.1351907295453809e+00
2.5199096168346120e+00 1.2290087656444575e+00
1.8378525401407708e+00 2.6689449115726069e+00
1.9939297359536428e+00 9.4861323179777168e-01
4.5095744248203049e+00 1.9790895894599907e+00
5.9717376725228455e+00 2.4690823033811413e+00
5.5217074094363827e-01 6.9485865675687108e-01
1.7304573149022535e+00 1.3956280959705130e+00
3.7095657469710006e+00 1.3134380703676611e+00
5.1953656178748222e+00 2.4418763973112929e+00
4.9379506479700197e+00 2.1199135045091926e+00
3.3490535915704025e+00 1.6305512631578067e-01
2.5648388644394959e-01 7.7764810679023688e-01
4.1343119476046706e+00 5.9235014404861275e-01
5.3349685284258594e+00 1.1896314400161068e+00
4.3127917225283019e-01 9.3756991550688085e-01
2.2599876883121057e+00 6.2664021554271843e-01
1.6402562460073278e+00 2.1879578569589802e+00
2.7510479385400908e+00 1.1141897064836193e+00
1.9301198950181744e+00 2.1671794011621950e+00
6.0868029594989412e+00 1.1171189888251347e+00
8.0972507162336793e-01 1.0632468290568617e+00
1.3928427312451530e+00 1.6781234760441590e+00
5.5854621116947971e+00 7.4196470350845645e-01
3.9092109672969944e+00 9.7138994574585713e-01
2.5508486896844169e+00 2.2185555608534093e+00
2.2441216876607024e+00 1.7364463061254642e+00
4.0755176557790698e+00 2.5788115853943907e+00
4.5812000357912037e+00 2.2774221266322385e+00
4.5893914945168577e+00 1.3920242776884493e+00
6.0350785614730338e+00 1.9287039772938663e+00
2.8193511097094737e-01 8.5630028585012652e-01
2.6858745528273751e+00 1.0626126784447485e+00
1.8825754847739962e-02 2.9653099701519867e+00
4.4629281025377701e+00 9.9231490518106580e-01
4.9382087829743204e+00 2.2910487676425371e+00
3.5233298518826794e+00 1.3987603764284486e+00
1.6340248200901142e-01 2.2545818778757631e-01
2.4935358074033687e-02 2.9356566283941845e+00
6.2376432016224790e+00 1.7406863509217956e+00
1.2898318568181166e+00 1.6746619973030052e+00
5.1825261612883722e+00 2.6058724581192991e+00
2.2793682179806218e+00 1.5830733162717110e+00
2.8822666399972658e+00 2.5426691521339393e+00
6.9606137018811465e-01 1.0730346440154181e+00
4.8748938132648334e+00 1.9009159114643692e+00
2.8675513844196208e+00 1.6817138465636401e+00
1.8625653278348224e+00 1.6033326256019109e+00
2.2901815997876165e+00 1.6170373956191477e+00
3.0682179295755545e+00 1.8228796708466095e+00
2.3473529976130312e+00 2.6737382216980965e-02
4.3784023498838156e+00 1.2571051493152492e+00
4.2275185463996152e+00 2.6201851126334268e+00
4.3457777296699085e-02 2.2884216787453227e+00
4.7775169765607384e-01 1.8049633005284502e+00
2.9269657024898112e+00 1.5522266078734281e+00
4.9580236386186121e+00 6.8087139578657918e-01
5.1069445605437807e+00 2.0273084010250817e+00
3.9895381774110836e+00 1.4313011080211795e+00
2.2037033475445025e+00 1.6008175386562584e-01
5.5699804996688256e+00 5.3206632951951605e-01
1.5755392962577586e+00 1.4731482734776526e+00
4.2594320601890567e-01 1.0633215072359610e+00
4.6008109524985734e+00 6.2061886015327261e-01
4.8500979453206732e+00 5.3429383883746517e-01
5.6562826242639641e+00 1.9992313900146581e+00
4.8341986647075306e+00 1.0684418312816537e+00
5.9571648692610388e+00 1.7846613761364769e+00
3.3455406747696350e+00 9.7247437832755401e-01
6.0578552258018323e+00 2.8457471693385195e+00
6.1749659786632369e+00 2.5422704095261208e+00
3.2429122160895405e+00 2.1031722430878110e+00
5.2994664784275178e+00 2.0166946895892597e+00
5.6488477426618928e+00 2.0240853553770179e+00
5.8420498943426376e+00 1.8994540327914324e+00
2.8768057372875750e+00 1.1733405408221189e+00
4.7710737849355365e+00 1.9055213915127309e+00
5.8704435884674613e+00 6.2612896075955959e-01
5.0942471095780721e+00 1.3296487322809936e+00
5.8343960829521926e+00 2.2083788638264794e+00
2.8501348091708381e+00 4.7785095708336800e-01
5.2218052334528835e+00 1.4144049078792551e+00
6.1861826278840883e+00 2.3699975548590513e+00
2.3319141105481451e+00 1.9157404589478735e+00
1.1096757775108061e+00 1.8372416250813495e+00
5.1449123520791877e+00 1.4212722347616369e+00
